business_name,author_name,text,photo,rating,rating_category,ai_generated_score,label
Cafe Inn,Serap Gunay,Pizza is delicious.. I can say it is one of the rare tastes. Prices are in the 200-300 range and one pizza is more than enough for two people if you are not very hungry. The scenery is already gorgeous.,dataset/indoor_atmosphere/cafe_inn_serap_gunay.png,5,indoor_atmosphere,16.91155433654785
Cafe Inn,Tugba Gunaydin,The vegan breakfast made me extremely happy. It was nice.,dataset/menu/cafe_inn_tugba_gunaydin.png,4,menu,18.661576509475708
Cafe Inn,Can Ozdemir,Whatever we ate was good. The Italian Restaurant is the first thing that comes to mind; apart from pizza and pasta; ciger yahni was successful; purslane salad; presentations are successful. Taste point in Datca.,dataset/outdoor_atmosphere/cafe_inn_can_ozdemir.png,5,outdoor_atmosphere,14.935386180877686
Cafe Inn,Berk Basarir,Very enjoyable beautiful place. Pizza salad food taste is great.,dataset/taste/cafe_inn_berk_basarir.png,5,taste,33.03832411766052
Cafe Inn,Mert Ozer,Its breakfast is more satisfying than the places around it.,dataset/indoor_atmosphere/cafe_inn_mert_ozer.png,4,indoor_atmosphere,31.616902351379395
Cafe Inn,Kain Dijkman,Nice intimate restaurant. Good service. Eye for detail. Clean. Really good food; well presented.,dataset/outdoor_atmosphere/cafe_inn_kain_dijkman.png,5,outdoor_atmosphere,1.4371275901794434
Cafe Inn,Sarp Kendirci,The food is delicious but a little pricey. The best Cappucino in Datça is here..,dataset/menu/cafe_inn_sarp_kendirci.png,3,menu,12.782251834869385
Cafe Inn,Zafer Togay,It's a very delicious; beautiful small business; but the appointment is a bit difficult to find; the pizzas are great Cafe Inn pizza and a wonderful 4 cheese and brownie as dessert. Thank you for your good wishes.,dataset/taste/cafe_inn_zafer_togay.png,5,taste,7.030510902404785
Cafe Inn,Eren Kesti,When I went; I waited for almost 20 minutes for the waiters to take care of me. The taste was not bad. The surrounding was beautiful.,dataset/outdoor_atmosphere/cafe_inn_eren_kesti.png,2,outdoor_atmosphere,18.65215301513672
Riviera,Olgayali Yilmaz,"It is a very, very expensive place. It took 30 minutes for 2 drinks to arrive.",dataset/menu/riviera_olgayali_yilmaz.png,3,menu,11.076325178146362
Riviera,Gorkey Bardakci,I had the creamy chicken vegetable stew. It tasted excellent. It was quite satisfying. The environment is beautiful and spacious.,dataset/taste/riviera_gorkey_bardakci.png,5,taste,1.6709566116333008
Riviera,Mehmet Yaliniz,quality service and rich menu. the attitude of the staff is really excellent. A business that deserves 5 stars.,dataset/outdoor_atmosphere/riviera_mehmet_yaliniz.png,5,outdoor_atmosphere,18.025225400924683
Riviera,Goksel Aybek,The sushi was too small so it was not possible to taste the ingredients; the rice was overcooked and lacked flavor; it was missing except for the tail of the shrimp.,dataset/taste/riviera_goksel_aybek.png,2,taste,17.811912298202515
Riviera,Cahide Koral,The staff was very engaged. Service and taste were perfect.,dataset/indoor_atmosphere/riviera_cahide_koral.png,4,indoor_atmosphere,25.860726833343506
Riviera,Aya Zhol,Perfect location next to the sea. Music; light in the evening lounge atmosphere. In short; everything is beautiful.,dataset/outdoor_atmosphere/riviera_aya_zhol.png,4,outdoor_atmosphere,24.824410676956177
Riviera,Metin Tumay,"It was very expensive, but taste wasn't bad.",dataset/menu/riviera_metin_tumay.png,2,menu,45.93644142150879
Riviera,Yılmaz Unal,Good quality service; nice customer service; they are happy to help with a smile.,dataset/indoor_atmosphere/riviera_yılmaz_unal.png,5,indoor_atmosphere,8.217746019363403
Riviera,Alex Aali,Scrambled eggs with casserole and toast waited 30 minutes. At 12:30pm the main menu was denied and showed only breakfast available. Prices are much higher than other places.,dataset/taste/riviera_alex_aali.png,2,taste,5.154013633728027
Riviera,Yahya Nawar,"Nice view, good staff, clean place and nice atmosphere.",dataset/outdoor_atmosphere/riviera_yahya_nawar.png,3,outdoor_atmosphere,22.01748490333557
Riviera,Nirmal Narayan,Nice food and good service; located just near the beach as well.,dataset/indoor_atmosphere/riviera_nirmal_narayan.png,5,indoor_atmosphere,23.459237813949585
Sakip Usta Gaziantep,Gamze Aciogli,It was very nice to be greeted with a smile when we first entered; we went with my wife; the services are very fast; the empty services are removed immediately; the washbasins were hygienic and clean; and I would recommend a very reasonable place.,dataset/taste/sakip_usta_gaziantep_gamze_aciogli.png,4,taste,28.909999132156372
Sakip Usta Gaziantep,Murat Erdemir,Kebabs are good; trotters are good; desserts are good. Actually; the decor part of the atmosphere is good. Only a lot of noise comes from the kitchen part. Employees are smiling.,dataset/outdoor_atmosphere/sakip_usta_gaziantep_murat_erdemir.png,4,outdoor_atmosphere,26.856541633605957
Sakip Usta Gaziantep,Berat Türk,If you come to Antep; sit down and taste the Beyran soup; served plain and with garlic.,dataset/indoor_atmosphere/sakip_usta_gaziantep_berat_turk.png,5,indoor_atmosphere,10.81629991531372
Sakip Usta Gaziantep,Agah Beyoglu,I asked for garlic; but I had a hard time getting the taste of the meat from the garlic flavor. I'll try again with little or no garlic. Quite satisfying. I like the taste too; you should definitely try it.,dataset/taste/sakip_usta_gaziantep_agah_beyoglu.png,4,taste,9.34644341468811
Sakip Usta Gaziantep,Serap Keskin,Taste was amazing! Price was not high.,dataset/menu/sakip_usta_gaziantep_serap_keskin.png,4,menu,13.605982065200806
Sakip Usta Gaziantep,Ahmet Coban,When I ate it in the past; it tasted very good; I think the chef has changed. The atmosphere was average.,dataset/indoor_atmosphere/sakip_usta_gaziantep_ahmet_coban.png,2,indoor_atmosphere,24.867945909500122
Sakip Usta Gaziantep,Huseyin Bulut,We were very satisfied. I strongly recommend trying it. Delicious appetizers come with the meals.,dataset/taste/sakip_usta_gaziantep_huseyin_bulut.png,5,taste,26.29793882369995
Sakip Usta Gaziantep,Merve Balci,The food tastes good. The atmosphere of the place was not very attractive.,dataset/outdoor_atmosphere/sakip_usta_gaziantep_merve_balci.png,3,outdoor_atmosphere,8.918935060501099
Sakip Usta Gaziantep,Goktug Yigit,We ate 1 mumbar and 1 kusleme and paid 310 TL. The meals were very tasty.,dataset/taste/sakip_usta_goktug_yigit.png,4,taste,8.730292320251465
Sakip Usta Gaziantep,Kutay Demir,Very cheap and delicious!,dataset/menu/sakip_usta_gaziantep_kutay_demir.png,5,menu,0.17367005348205566
Sakip Usta Gaziantep,Ali Kaya,Ayran came when the meal was over; the food was very bitter.,dataset/indoor_atmosphere/sakip_usta_gaziantep_ali_kaya.png,5,indoor_atmosphere,43.05679798126221
Imam Cagdas,Mustafa Ay,Although the prices are a little high; the quality is high so it does not disappoint. The taste was very good; well done!,dataset/outdoor_atmosphere/imam_cagdas_mustafa_ay.png,5,outdoor_atmosphere,38.32753300666809
Imam Cagdas,Yalcin Cokzehir,We ordered Etli Ali Nazik Kebab. They said he was the most famous. We ate meat with yogurt. The food was cold.,dataset/taste/imam_cagdas_yalcin_cohzehir.png,2,taste,25.986403226852417
Imam Cagdas,Yusuf Gur,We came because it is a very famous place. They had really delicious food.,dataset/menu/imam_cagdas_yusuf_gur.png,4,menu,9.101450443267822
Imam Cagdas,Humeyra Akyuz,Ali nazik was 240 tl lahmacun 50 tl even tea with a fee of 5 tl. We visited so many places; this was the most expensive.,dataset/indoor_atmosphere/imam_cagdas_humeyra_akyuz.png,3,indoor_atmosphere,40.811747312545776
Imam Cagdas,Muhammet Ikbal,The taste was very good but the prices were also very high.,dataset/taste/imam_cagdas_muhammet_ikbal.png,5,taste,37.303465604782104
Imam Cagdas,Olcay Akin,Located in Gaziantep historical bazaar; the place stands out with its beautiful and spacious ambiance. I liked the place very much; we came for dessert after dinner.,dataset/outdoor_atmosphere/imam_cagdas_olay_akin.png,5,outdoor_atmosphere,39.60806131362915
Imam Cagdas,Duygu Er,I had the chance to taste many flavors; all of them were very good; I was amazed by Ali Nazik Kebab.,dataset/indoor_atmosphere/imam_cagdas_duygu_er.png,5,indoor_atmosphere,30.734741687774658
Imam Cagdas,Ceylan Birgun,The restaurant that made our four-day Gaziantep holiday poison! There is already excessive noise; it is impossible to hear the person next to you. The waiters are indifferent; the order takes too long to arrive.,dataset/menu/imam_cagdas_ceylan_birgun.png,1,menu,31.997036933898926
Imam Cagdas,Hakan Unveren,"They sold us rotten pistachios, it sucks!",dataset/taste/imam_cagdas_hakan_unveren.png,1,taste,26.361900568008423
Imam Cagdas,Hakan Solak,I don't know why we ate here despite the exorbitant prices. A portion of kebab or sis meat product starts from 220 TL as of the end of June 2023. Naturally; you expect a good portion; but a tiny portion in the middle of the plate.,dataset/indoor_atmosphere/imam_cagdas_hakan_solak.png,2,indoor_atmosphere,3.984713554382324
Imam Cagdas,Sinan Ozen,"A great business that does not compromise on its taste; lahmacun, garlic kebab; yoghurt kebab; the smile of the waiters; everything is in place; thank you very much for the nice service and delicious food.",dataset/outdoor_atmosphere/imam_cagdas_sinan_ozen.png,5,outdoor_atmosphere,21.844065189361572
Gold Semaver,Tarik Yuce,The breakfast was very good; I recommend it; the presentations were also eye-catching. We paid 240tl for the table you see in the photo; including 6 teas and 2 Turkish coffees.,dataset/taste/gold_semaver_tarik_yuce.png,5,taste,2.9920756816864014
Gold Semaver,Yasemin Uzuner,The place is beautiful. The staff was very nice. We asked for tiramisu. It was very fresh and beautiful.,dataset/outdoor_atmosphere/gold_semaver_yasemin_uzun.png,4,outdoor_atmosphere,2.7776002883911133
Gold Semaver,Gokhan Efe,Beautiful place. The breakfast is said to be good. I had tea in the evening; it was delicious. It tastes like a samovar. The environment is calm. The music is jazz style; suitable for the calm and soft atmosphere.,dataset/indoor_atmosphere/gold_semaver_gokhan_efe.png,5,indoor_atmosphere,0.3749668598175049
Gold Semaver,Bunyamin Engin,Hookah and ambiance is super!,dataset/menu/gold_semaver_bunyamin_engin.png,5,menu,22.30473756790161
Gold Semaver,Mehmet Mercan,They have a problem with the service; but if you're going to drink tea; they do it well. Your tea is always hot over the fire.,dataset/taste/gold_semaver_mehmet_mercan.png,3,taste,30.00548481941223
Gold Semaver,Hakan Tekelioglu,Some of the coffee I wanted came spilled; the coffee tasted dry. Also; my wife's order was wrong.,dataset/taste/gold_semaver_hakan_tekelioglu.png,1,taste,26.655733585357666
Gold Semaver,Geordon Omand,Lovely; affordable seafront spot to while away the afternoon smoking nargile and playing backgammon (tavla). Super hospitable employees and enjoyable ambience.,dataset/indoor_atmosphere/gold_semaver_geordon_omand.png,5,indoor_atmosphere,0.11056065559387207
Gold Semaver,ALi Bes,A cheap and delicious place. If you are passing by; you should not continue without having a cup of tea.,dataset/taste/gold_semaver_ali_bes.png,4,taste,34.12460684776306
Gold Semaver,Bayram Kale,Seaside great view!,dataset/outdoor_atmosphere/gold_semaver_bayram_kale.png,5,outdoor_atmosphere,3.33138108253479
Gold Semaver,Beril Kendirci,Prices are nice,dataset/menu/gold_semaver_beril_kendirci.png,4,menu,0.03800392150878906
Fethiye Dondurmacisi,Yeliz Eker,Bitter; mango; Bodrum tangerine; honey almond; Big Babas; mastic gum; walnut; blackberry and forest fruit definitely recommend..,dataset/taste/fethiye_dondurmacisi_yeliz_eker.png,5,taste,23.968082666397095
Fethiye Dondurmacisi,Murat Yesilci,The prices are cheap from the center; the ice cream is legendary; don't miss out; it's worth waiting in line; it's the best ice cream shop in Fethiye. Real milk ice cream,dataset/indoor_atmosphere/fethiye_dondurmacisi_murat_yesilci.png,5,indoor_atmosphere,7.105737924575806
Fethiye Dondurmacisi,Arch Ao,Absolutely perfect come try it..,dataset/outdoor_atmosphere/fethiye_dondurmacisi_arch_ao.png,5,outdoor_atmosphere,43.76261234283447
Fethiye Dondurmacisi,Zloy Grazhdanin,Terrible. This is a lie. This is not ice cream! This gum is an ice cream substitute.,dataset/taste/fethiye_dondurmacisi_zloy_grazhdanin.png,1,taste,16.906875371932983
Fethiye Dondurmacisi,Aygun Nurca,As I was crossing the road; I noticed that we stopped. The light ad is very good because everything has ice cream icons. The only normal price I've seen in Fethiye is 6 TL.,dataset/indoor_atmosphere/fethiye_dondurmacisi_aygun_nurca.png,4,indoor_atmosphere,2.4918675422668457
Fethiye Dondurmacisi,Bekir Tunca,The atmosphere of the place was nice; if you want to taste the ice creams; I can say that it is an ordinary ice cream that you can eat anywhere.,dataset/outdoor_atmosphere/fethiye_dondurmacisi_bekir_tunca.png,3,outdoor_atmosphere,15.622854232788086
Fethiye Dondurmacisi,Batuhan Kinik,It literally gave me the feeling of chewing sugar. It's not even about ice cream.,dataset/taste/fethiye_dondurmacisi_batuhan_kinik.png,2,taste,42.53932237625122
Fethiye Dondurmacisi,Semanur Cetin,We visited with my friends. The lemon one was great!,dataset/taste/fethiye_dondurmacisi_semanur_cetin.png,4,taste,24.941909313201904
Fethiye Dondurmacisi,Derya Halis,A great taste. I went on recommendation; it was really true. I also recommend it to you.,dataset/outdoor_atmosphere/fethiye_dondurmacisi_derya_halis.png,5,outdoor_atmosphere,13.953876495361328
Fethiye Dondurmacisi,Burak Aydogdu,Their prices are very reasonable and their ice creams are delicious. There is not only ice cream but also dessert sales inside. There are many options for ice cream; which is a very nice detail.,dataset/taste/fethiye_dondurmacisi_burak_aydogdu.png,5,taste,28.183895349502563
Fethiye Dondurmacisi,Ahmet Oz,On the way to the city center of Fethiye; a sweet place caught our attention. The ice cream cone-shaped totem on the road was very original.,dataset/outdoor_atmosphere/fethiye_dondurmacisi_ahmet_oz.png,4,outdoor_atmosphere,37.181949615478516
My Friends Burger,Ilknur Guntepe,The hamburger bread was very nice. I didn't like his meatballs very much.Orders are coming out very quickly; and the working friends are very kind; thank you.,dataset/indoor_atmosphere/my_friends_burger_ilknur_guntepe.png,4,indoor_atmosphere,49.404412508010864
My Friends Burger,Fethi Duhan Calik,A place that makes unorthodox burgers in Samsun. The hamburger bread is big and wide with lots of sesame seeds.,dataset/outdoor_atmosphere/my_friends_burger_fethi_duhan_calik.png,4,outdoor_atmosphere,21.552562713623047
My Friends Burger,Gun Oksay,It's a very nice place; the hamburger is very nice. The staff is very good; there is a children's playground,dataset/indoor_atmosphere/my_friends_burger_gun_oksay.png,5,indoor_atmosphere,34.25713777542114
My Friends Burger,Hatice Isik,The place is nice; the waiters work sulkily. The location; service and presentation are beautiful. And his hamburger might be the most mediocre hamburger I've ever had. There is no meat taste in the meatball.,dataset/taste/my_friends_burger_hatice_isik.png,2,taste,45.99473476409912
My Friends Burger,Olcay Albayrak,Mushroom burger the meat stays thin inside the huge burger bread; and the meat and mushrooms do not stay in the bread because of the sauce applied on the bread.,dataset/indoor_atmosphere/my_friends_burger_olcay_albayrak.png,3,indoor_atmosphere,14.893871545791626
My Friends Burger,Mahzun Zara,They have really saturated menus. The prices are very good; and as a place with a very nice interior and exterior decor with sea views; I would definitely recommend it at the same time.,dataset/menu/my_friends_burger_mahzun_zara.png,5,menu,1.7268240451812744
My Friends Burger,Gonul Bilir,I never liked the service very bad; when we brought the wrong burger and returned it; we had to wait that much longer. The potatoes were terrible; the only onion rings and mushrooms were beautiful. I will never go to this place again.,dataset/taste/my_friends_burger_gonul_bilir.png,1,taste,28.597491979599
My Friends Burger,Yunus Ercin,The burger is successful; but the service is very slow; I came to the place 2 times; they bring the order incorrectly.,dataset/outdoor_atmosphere/my_friends_burger_yunus_ercin.png,3,outdoor_atmosphere,43.25215816497803
My Friends Burger,Nilufer Yilmaz,The menu content is beautifully varied and satisfying.,dataset/taste/my_friends_burger_nilufer_yilmaz.png,5,taste,42.75467395782471
My Friends Burger,Firat Ismail,The price was not right; I bought a 2-piece menu; the burger and bread did not taste good.,dataset/taste/my_friends_burger_firat_ismail.png,2,taste,2.7681827545166016
My Friends Burger,Ayhan Aydin,The prices were generally reasonable; the tastes were also good enough.,dataset/menu/my_friends_burger_ayhan_aydin.png,4,menu,19.436931610107422
Mcdonalds Fethiye,Fatih Altinkaya,The menus offered by the friendly staff are something else; the flavors we have tasted.,dataset/indoor_atmosphere/mcdonalds_fethiye_fatih_altinkaya.png,5,indoor_atmosphere,22.88704514503479
Mcdonalds Fethiye,Suleyman Keskin,"I would like to thank the service in Fethiye branch and especially Mr. Samet; the official here, for his interest and relevance.",dataset/taste/mcdonalds_fethiye_suleyman_keskin.png,4,taste,45.72034478187561
Mcdonalds Fethiye,Di Nessa,The menu is incomplete; not much; usually a disaster with happy sweet toys; felt-tip pens and a few cardboard coloring pages.,dataset/outdoor_atmosphere/mcdonalds_fethiye_di_nessa.png,3,outdoor_atmosphere,0.20251870155334473
Mcdonalds Fethiye,Ahmet Gedici,Taste is exactly the same as in classic hamburgers; prices are extra high.,dataset/menu/mcdonalds_fethiye_ahmet_gedici.png,4,menu,36.70063614845276
Mcdonalds Fethiye,Metmet Sahin,Every time I come to Fethiye; I stop by and fill my stomach with pleasure.,dataset/indoor_atmosphere/mcdonalds_fethiye_mehmet_sahin.png,4,indoor_atmosphere,46.71846628189087
Mcdonalds Fethiye,Cagla Cemre,In general; everything was good; but the tables were not collected during the 35-45 minutes I was there. It was messy inside.,dataset/taste/mcdonalds_fethiye_cagla_cemre.png,4,taste,8.823144435882568
Mcdonalds Fethiye,Salih Ural,The ambiance of the place looks a bit old.,dataset/outdoor_atmosphere/mcdonalds_fethiye_salih_ural.png,3,outdoor_atmosphere,33.226561546325684
Mcdonalds Fethiye,Hatice Akin,They are very fast and the food tastes good too.,dataset/taste/mcdonalds_fethiye_hatice_akin.png,5,taste,18.174898624420166
Mcdonalds Fethiye,Serafettin Ozturk,The potatoes were almost dead and tasteless.,dataset/taste/mcdonalds_fethiye_serafettin_ozturk.png,2,taste,39.58519101142883
Mcdonalds Fethiye,Kivanc Kulaksizoglu,I didn't like the gloomy; dark atmosphere of the environment; the toilets are dirty; you are disgusted to wash your hands.,dataset/outdoor_atmosphere/mcdonalds_fethiye_kivanc_kulaksizoglu.png,2,outdoor_atmosphere,27.315980195999146
Mcdonalds Fethiye,Serdar Yıldız,There was a hair in the fries; disgusting.,dataset/menu/mcdonalds_fethiye_serdar_yildiz.png,1,menu,21.14485502243042
Pukka Marmaris,Brad Murphy,In terms of price; it is above Marmaris prices. In other words; there are menus with prices above the average. I was satisfied with almost everything I ate and drank.,dataset/taste/pukka_marmaris_brad_murphy.png,4,taste,14.95349407196045
Pukka Marmaris,Gursel Vatansever,It is a place where the food is as amazing as the cocktails. The sole fish was very good. employees are very engaged.,dataset/indoor_atmosphere/pukka_marmaris_gursel_vatansever.png,5,indoor_atmosphere,10.605436563491821
Pukka Marmaris,Ozgur Kaya,"Slagethi all nero was excellent. Beef ribs were always tender enough. Cheek, on the other hand; has preserved its taste even though its collection is a little small. If deterioration was to come; the services were passed and the environment was much expected.",dataset/menu/pukka_marmaris_ozgur_kaya.png,3,menu,8.667248487472534
Pukka Marmaris,Can Oz,As we were passing on the road; it was pleasing to our eyes and we dived in. It was good overall.,dataset/outdoor_atmosphere/pukka_marmaris_can_oz.png,4,outdoor_atmosphere,20.06707191467285
Pukka Marmaris,Bekir Unsal,For people living in Marmaris; it is a beautiful place to visit in summer and winter. I recommend you to try liver because they serve it in a way I have never tried before and because of its amazing taste.,dataset/taste/pukka_marmaris_bekir_unsal.png,5,taste,19.517618417739868
Pukka Marmaris,Huseyin Koca,Wonderful place where you can go with your family and have fun; nice place with live music...,dataset/indoor_atmosphere/pukka_marmaris_huseyin_koca.png,5,indoor_atmosphere,10.328328609466553
Pukka Marmaris,Taner Gun,Prices were slightly higher than peers.,dataset/menu/pukka_marmaris_taner_gun.png,4,menu,14.47758674621582
Pukka Marmaris,Deniz Tekin,Pukka is a restaurant by the sea where you will have the most beautiful pictures and videos where you can organize a nice organization in Marmaris.,dataset/indoor_atmosphere/pukka_marmaris_deniz_tekin.png,4,indoor_atmosphere,1.296234130859375
Pukka Marmaris,Adem Can,Great concept and very tasty food.,dataset/taste/pukka_marmaris_adem_can.png,5,taste,41.459596157073975
Pukka Marmaris,Selcuk Uras,Popular place for Winter and Summer; food and drink menu wide enough and delicious.,dataset/outdoor_atmosphere/pukka_marmaris_selcuk_uras.png,5,outdoor_atmosphere,10.413974523544312
Pukka Marmaris,Dogukan Mert,Delicious. However; prices are as high as Marmaris in general in 2021.,dataset/menu/pukka_marmaris_dogukan_mert.png,4,menu,9.704101085662842
Starbucks Bodrum,Taner Bayburtlu,The interior design is simple and pleasant; with balconies and upper floors with sea views.,dataset/indoor_atmosphere/starbucks_bodrum_taner_bayburtlu.png,5,indoor_atmosphere,7.364034652709961
Starbucks Bodrum,Tugba Bal,"I can say that my worst flat white experience. ""Would you like milk?"" they said. I drank more milk than coffee.",dataset/outdoor_atmosphere/starbucks_bodrum_tugba_bal.png,1,outdoor_atmosphere,39.793914556503296
Starbucks Bodrum,Ahmet Gelegen,A great starbucks branch located in Bodrum center / bazaar / port. It's great because the layout; the environment; the place and the service are very successful.,dataset/outdoor_atmosphere/starbucks_bodrum_ahmet_gelegen.png,5,outdoor_atmosphere,3.611224889755249
Starbucks Bodrum,Sule Kivrak,The place is very narrow; I can say it's the worst starbucks I've ever seen.,dataset/taste/starbucks_bodrum_sule_kivrak.png,2,taste,10.73392629623413
Starbucks Bodrum,Alparslan Alatur,It was a pleasant snack; a refreshing drink in hot weather.,dataset/taste/starbucks_bodrum_alparslan_alatur.png,5,taste,30.975759029388428
